,weather,temperature,pressure,humidity,wind_speed,wind_direction,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration,PM25_Concentration
2014-10-29 21:00:00,1.0,0.7784313725490196,0.4918032786885256,0.55,0.05092592592592593,13.0,0.0984848484848485,0.15384615384615385,0.057785619761799724,0.20163487738419617,0.02004008016032064,27.0
2014-10-29 22:00:00,0.0,0.7058823529411764,0.5409836065573792,0.77,0.025462962962962965,13.0,0.09595959595959597,0.14102564102564105,0.05702942844539668,0.19346049046321526,0.02004008016032064,26.0
2014-10-29 23:00:00,0.0,0.7,0.5245901639344268,0.79,0.025462962962962965,13.0,0.1047979797979798,0.08547008547008547,0.0569033965593295,0.21525885558583105,0.018036072144288574,24.0
2014-10-30 00:00:00,0.0,0.6980392156862745,0.508196721311478,0.78,0.025462962962962965,13.0,0.06818181818181819,0.05982905982905984,0.059234986451572234,0.22888283378746593,0.01603206412825651,22.0
2014-10-30 01:00:00,0.0,0.6980392156862745,0.508196721311478,0.78,0.027777777777777776,13.0,0.04671717171717172,0.05555555555555556,0.055327997983489814,0.220708446866485,0.02004008016032064,23.0
2014-10-30 02:00:00,0.0,0.692156862745098,0.508196721311478,0.8,0.016203703703703703,1.0,0.04671717171717172,0.038461538461538464,0.05507593421135547,0.22343324250681199,0.02004008016032064,24.0
2014-10-30 03:00:00,0.0,0.692156862745098,0.4918032786885256,0.76,0.027777777777777776,13.0,0.054292929292929296,0.042735042735042736,0.05583212552775851,0.24250681198910082,0.02004008016032064,25.0
2014-10-30 04:00:00,0.0,0.6882352941176471,0.508196721311478,0.78,0.03009259259259259,13.0,0.06691919191919193,0.03418803418803419,0.05564307769865775,0.24523160762942778,0.018036072144288574,24.0
2014-10-30 05:00:00,0.0,0.6862745098039216,0.508196721311478,0.78,0.037037037037037035,13.0,0.05808080808080809,0.03418803418803419,0.05677736467326232,0.2670299727520436,0.022044088176352703,24.0
2014-10-30 06:00:00,0.0,0.6843137254901961,0.5245901639344268,0.79,0.027777777777777776,13.0,0.0984848484848485,0.03418803418803419,0.05684038061629591,0.23978201634877383,0.018036072144288574,26.0
2014-10-30 07:00:00,0.0,0.696078431372549,0.5245901639344268,0.77,0.03009259259259259,13.0,0.06565656565656566,0.05555555555555556,0.05715546033146385,0.22888283378746593,0.02004008016032064,26.0
2014-10-30 08:00:00,1.0,0.7254901960784313,0.5245901639344268,0.71,0.034722222222222224,13.0,0.07070707070707072,0.11111111111111112,0.05873085890730354,0.22343324250681199,0.02004008016032064,24.0
2014-10-30 09:00:00,1.0,0.7450980392156863,0.5245901639344268,0.68,0.04861111111111111,13.0,0.08585858585858587,0.10256410256410257,0.05803768353393407,0.1989100817438692,0.018036072144288574,26.0
2014-10-30 10:00:00,1.0,0.7843137254901961,0.5245901639344268,0.6,0.039351851851851846,13.0,0.08712121212121214,0.0982905982905983,0.058667842964269946,0.1880108991825613,0.014028056112224447,26.0
2014-10-30 11:00:00,1.0,0.788235294117647,0.5245901639344268,0.5700000000000001,0.037037037037037035,3.0,0.06313131313131315,0.07264957264957266,0.059045938622471476,0.2098092643051771,0.014028056112224447,26.0
2014-10-30 12:00:00,1.0,0.7862745098039216,0.508196721311478,0.59,0.032407407407407406,13.0,0.05808080808080809,0.06410256410256411,0.057848635704833305,0.19346049046321526,0.008016032064128256,27.0
2014-10-30 13:00:00,1.0,0.8196078431372549,0.4918032786885256,0.54,0.037037037037037035,13.0,0.05808080808080809,0.042735042735042736,0.05715546033146385,0.1989100817438692,0.008016032064128256,28.0
2014-10-30 14:00:00,1.0,0.8254901960784314,0.4918032786885256,0.53,0.04861111111111111,3.0,0.0744949494949495,0.042735042735042736,0.05684038061629591,0.2125340599455041,0.0060120240480961915,28.0
2014-10-30 15:00:00,1.0,0.8117647058823529,0.47540983606557674,0.54,0.043981481481481476,13.0,0.03787878787878788,0.06410256410256411,0.058604827021236365,0.220708446866485,0.0060120240480961915,27.0
2014-10-30 16:00:00,1.0,0.7745098039215687,0.47540983606557674,0.59,0.03009259259259259,3.0,0.059343434343434344,0.06410256410256411,0.05602117335685927,0.20163487738419617,0.008016032064128256,27.0
2014-10-30 17:00:00,1.0,0.7490196078431373,0.47540983606557674,0.61,0.043981481481481476,13.0,0.07323232323232325,0.12820512820512822,0.05898292267943788,0.18256130790190736,0.01002004008016032,27.0
2014-10-30 18:00:00,0.0,0.7352941176470589,0.4918032786885256,0.61,0.037037037037037035,13.0,0.08964646464646465,0.15811965811965814,0.06005419371100887,0.19346049046321526,0.012024048096192383,29.0
2014-10-30 19:00:00,0.0,0.7254901960784313,0.4918032786885256,0.63,0.025462962962962965,13.0,0.08964646464646465,0.18376068376068377,0.06213371983111726,0.17983651226158037,0.018036072144288574,36.0
2014-10-30 20:00:00,0.0,0.711764705882353,0.508196721311478,0.71,0.023148148148148147,13.0,0.10984848484848486,0.18803418803418806,0.06276387926145313,0.20163487738419617,0.018036072144288574,33.0
2014-10-30 21:00:00,0.0,0.7019607843137254,0.508196721311478,0.78,0.023148148148148147,13.0,0.14646464646464646,0.1623931623931624,0.06288991114752031,0.19346049046321526,0.02004008016032064,35.0
2014-10-30 22:00:00,0.0,0.6941176470588235,0.508196721311478,0.81,0.025462962962962965,13.0,0.12878787878787878,0.11111111111111112,0.062070703888083674,0.23978201634877383,0.02004008016032064,33.0
2014-10-30 23:00:00,0.0,0.6941176470588235,0.508196721311478,0.81,0.025462962962962965,13.0,0.08712121212121214,0.11965811965811968,0.061377528514714216,0.2098092643051771,0.018036072144288574,31.0
2014-10-31 00:00:00,0.0,0.6980392156862745,0.508196721311478,0.81,0.04861111111111111,13.0,0.09722222222222224,0.10683760683760685,0.05986514588190811,0.22343324250681199,0.024048096192384766,33.0
2014-10-31 01:00:00,0.0,0.692156862745098,0.4918032786885256,0.8200000000000001,0.018518518518518517,13.0,0.06944444444444446,0.07692307692307693,0.060180225597076045,0.22888283378746593,0.022044088176352703,34.0
2014-10-31 02:00:00,0.0,0.6823529411764706,0.4918032786885256,0.84,0.013888888888888888,13.0,0.06818181818181819,0.05128205128205129,0.05955006616674017,0.23433242506811988,0.02004008016032064,34.0
2014-10-31 03:00:00,0.0,0.6823529411764706,0.4918032786885256,0.84,0.013888888888888888,13.0,0.06818181818181819,0.05128205128205129,0.05955006616674017,0.23433242506811988,0.02004008016032064,34.0
2014-10-31 04:00:00,0.0,0.6803921568627451,0.4918032786885256,0.85,0.004629629629629629,24.0,0.06565656565656566,0.05555555555555556,0.05847879513516918,0.21798365122615804,0.018036072144288574,34.0
2014-10-31 05:00:00,0.0,0.6784313725490196,0.4918032786885256,0.86,0.013888888888888888,14.0,0.06818181818181819,0.047008547008547015,0.05822673136303484,0.21798365122615804,0.022044088176352703,32.0
2014-10-31 06:00:00,0.0,0.6764705882352942,0.4918032786885256,0.86,0.013888888888888888,4.0,0.05681818181818182,0.042735042735042736,0.0579116516478669,0.2125340599455041,0.018036072144288574,34.0
2014-10-31 07:00:00,0.0,0.6823529411764706,0.508196721311478,0.84,0.020833333333333332,1.0,0.05303030303030303,0.06837606837606838,0.05885689079337071,0.22615803814713895,0.02004008016032064,35.0
2014-10-31 08:00:00,0.0,0.7019607843137254,0.508196721311478,0.79,0.018518518518518517,1.0,0.06060606060606061,0.12393162393162395,0.06087340097044551,0.1880108991825613,0.018036072144288574,33.0
2014-10-31 09:00:00,0.0,0.7196078431372549,0.5245901639344268,0.77,0.013888888888888888,4.0,0.0744949494949495,0.10683760683760685,0.060432289369210405,0.19618528610354222,0.018036072144288574,34.0
2014-10-31 10:00:00,0.0,0.7470588235294118,0.508196721311478,0.68,0.023148148148148147,14.0,0.07702020202020203,0.12820512820512822,0.06181864011594932,0.1662125340599455,0.012024048096192383,34.0
2014-10-31 11:00:00,0.0,0.7588235294117647,0.508196721311478,0.66,0.025462962962962965,1.0,0.07702020202020203,0.08974358974358976,0.05967609805280735,0.18256130790190736,0.008016032064128256,33.0
2014-10-31 12:00:00,1.0,0.7803921568627451,0.4918032786885256,0.59,0.013888888888888888,2.0,0.054292929292929296,0.10256410256410257,0.05873085890730354,0.17166212534059944,0.01002004008016032,33.0
2014-10-31 13:00:00,1.0,0.7823529411764706,0.45901639344262435,0.63,0.020833333333333332,2.0,0.18181818181818182,0.1495726495726496,0.061566576343814974,0.1444141689373297,0.008016032064128256,42.0
2014-10-31 14:00:00,1.0,0.7862745098039216,0.45901639344262435,0.63,0.03009259259259259,2.0,0.16666666666666669,0.33760683760683763,0.06742705904593861,0.10081743869209808,0.04609218436873747,33.0
2014-10-31 15:00:00,1.0,0.7843137254901961,0.4426229508196755,0.64,0.018518518518518517,23.0,0.12626262626262627,0.3290598290598291,0.06541054886886381,0.11716621253405994,0.052104208416833664,33.0
2014-10-31 16:00:00,1.0,0.7843137254901961,0.4426229508196755,0.64,0.018518518518518517,23.0,0.12626262626262627,0.3290598290598291,0.06541054886886381,0.11716621253405994,0.052104208416833664,33.0
2014-10-31 17:00:00,1.0,0.7549019607843137,0.4426229508196755,0.72,0.025462962962962965,2.0,0.1691919191919192,0.311965811965812,0.06251181548931878,0.16348773841961853,0.044088176352705406,37.0
2014-10-31 18:00:00,0.0,0.7450980392156863,0.4426229508196755,0.72,0.018518518518518517,2.0,0.13257575757575757,0.4401709401709402,0.06282689520448673,0.10899182561307902,0.06813627254509018,37.0
2014-10-31 19:00:00,0.0,0.7372549019607844,0.45901639344262435,0.78,0.013888888888888888,23.0,0.12121212121212123,0.3803418803418804,0.06459134160942717,0.12261580381471389,0.04208416833667334,38.0
2014-10-31 20:00:00,0.0,0.7274509803921569,0.47540983606557674,0.78,0.027777777777777776,13.0,0.1085858585858586,0.38888888888888895,0.06534753292583022,0.11716621253405994,0.038076152304609215,39.0
2014-10-31 21:00:00,0.0,0.7196078431372549,0.47540983606557674,0.79,0.020833333333333332,13.0,0.0744949494949495,0.3717948717948718,0.06711197933077066,0.11171662125340599,0.03006012024048096,43.0
2014-10-31 22:00:00,0.0,0.7137254901960783,0.47540983606557674,0.8,0.020833333333333332,13.0,0.11237373737373739,0.40598290598290604,0.07076690402671874,0.06811989100817438,0.03006012024048096,45.0
2014-10-31 23:00:00,0.0,0.7058823529411764,0.47540983606557674,0.8200000000000001,0.016203703703703703,13.0,0.05808080808080809,0.38461538461538464,0.06893944167874472,0.09264305177111716,0.03006012024048096,41.0
2014-11-01 00:00:00,0.0,0.7,0.47540983606557674,0.85,0.016203703703703703,13.0,0.09595959595959597,0.3717948717948718,0.06774213876110655,0.08174386920980926,0.03006012024048096,41.0
2014-11-01 01:00:00,0.0,0.6901960784313725,0.47540983606557674,0.86,0.009259259259259259,13.0,0.09595959595959597,0.35897435897435903,0.06578864452706534,0.07629427792915532,0.04208416833667334,41.0
2014-11-01 02:00:00,0.0,0.6803921568627451,0.45901639344262435,0.89,0.004629629629629629,14.0,0.08964646464646465,0.3547008547008547,0.06767912281807296,0.09536784741144413,0.03607214428857715,41.0
2014-11-01 03:00:00,0.0,0.6784313725490196,0.45901639344262435,0.91,0.009259259259259259,1.0,0.07323232323232325,0.3461538461538462,0.06963261705211417,0.10626702997275204,0.026052104208416832,41.0
2014-11-01 04:00:00,0.0,0.6705882352941177,0.45901639344262435,0.92,0.006944444444444444,1.0,0.09343434343434345,0.3162393162393163,0.07127103157098745,0.11171662125340599,0.018036072144288574,44.0
2014-11-01 05:00:00,0.0,0.6647058823529411,0.45901639344262435,0.92,0.004629629629629629,1.0,0.09343434343434345,0.2948717948717949,0.06938055327997981,0.09264305177111716,0.026052104208416832,42.0
2014-11-01 06:00:00,0.0,0.6647058823529411,0.47540983606557674,0.92,0.009259259259259259,14.0,0.06818181818181819,0.22222222222222224,0.06553658075493099,0.10899182561307902,0.022044088176352703,42.0
2014-11-01 07:00:00,0.0,0.6764705882352942,0.47540983606557674,0.91,0.004629629629629629,24.0,0.07196969696969698,0.22649572649572652,0.06459134160942717,0.11171662125340599,0.024048096192384766,43.0
2014-11-01 08:00:00,1.0,0.7058823529411764,0.4918032786885256,0.8300000000000001,0.011574074074074073,4.0,0.1047979797979798,0.2435897435897436,0.06950658516604699,0.09809264305177111,0.02004008016032064,41.0
2014-11-01 09:00:00,1.0,0.7294117647058823,0.4918032786885256,0.79,0.011574074074074073,14.0,0.1351010101010101,0.2692307692307693,0.07637532295670803,0.09264305177111716,0.018036072144288574,42.0
2014-11-01 10:00:00,1.0,0.7725490196078431,0.47540983606557674,0.6900000000000001,0.013888888888888888,4.0,0.13762626262626262,0.311965811965812,0.07637532295670803,0.09536784741144413,0.01002004008016032,47.0
2014-11-01 11:00:00,1.0,0.7647058823529412,0.47540983606557674,0.6900000000000001,0.009259259259259259,24.0,0.07196969696969698,0.20512820512820515,0.06919150545087906,0.18256130790190736,0.014028056112224447,50.0
2014-11-01 12:00:00,1.0,0.7960784313725491,0.45901639344262435,0.68,0.03009259259259259,23.0,0.07196969696969698,0.3931623931623932,0.07505198815300268,0.10899182561307902,0.026052104208416832,53.0
2014-11-01 13:00:00,1.0,0.788235294117647,0.4426229508196755,0.6900000000000001,0.025462962962962965,23.0,0.10732323232323233,0.4743589743589744,0.07246833448862561,0.10354223433242507,0.0501002004008016,49.0
2014-11-01 14:00:00,1.0,0.7862745098039216,0.4262295081967231,0.68,0.032407407407407406,2.0,0.17676767676767677,0.5555555555555556,0.07278341420379354,0.09264305177111716,0.08617234468937875,46.0
2014-11-01 15:00:00,1.0,0.7823529411764706,0.4262295081967231,0.6900000000000001,0.020833333333333332,2.0,0.12752525252525254,0.4914529914529915,0.07435881277963323,0.10081743869209808,0.06813627254509018,43.0
2014-11-01 16:00:00,1.0,0.7784313725490196,0.4262295081967231,0.6900000000000001,0.020833333333333332,24.0,0.08333333333333334,0.38461538461538464,0.06616674018526686,0.12534059945504086,0.052104208416833664,40.0
2014-11-01 17:00:00,1.0,0.7686274509803921,0.4426229508196755,0.72,0.013888888888888888,23.0,0.10732323232323233,0.3247863247863248,0.06679689961560274,0.15258855585831063,0.04208416833667334,40.0
2014-11-01 18:00:00,0.0,0.7470588235294118,0.4426229508196755,0.74,0.020833333333333332,3.0,0.09217171717171718,0.35042735042735046,0.06572562858403175,0.15803814713896458,0.04208416833667334,41.0
2014-11-01 19:00:00,0.0,0.7333333333333333,0.45901639344262435,0.8,0.018518518518518517,13.0,0.12878787878787878,0.2820512820512821,0.06641880395740121,0.16893732970027248,0.03607214428857715,41.0
2014-11-01 20:00:00,0.0,0.7294117647058823,0.47540983606557674,0.79,0.023148148148148147,13.0,0.09217171717171718,0.3247863247863248,0.07284643014682712,0.16348773841961853,0.03006012024048096,45.0
2014-11-01 21:00:00,0.0,0.7196078431372549,0.47540983606557674,0.8300000000000001,0.016203703703703703,13.0,0.12121212121212123,0.3418803418803419,0.07164912722918897,0.12806539509536785,0.03406813627254509,46.0
2014-11-01 22:00:00,0.0,0.7137254901960783,0.47540983606557674,0.84,0.013888888888888888,13.0,0.1085858585858586,0.3632478632478633,0.06780515470414013,0.11989100817438691,0.04008016032064128,47.0
2014-11-01 23:00:00,0.0,0.707843137254902,0.47540983606557674,0.8300000000000001,0.020833333333333332,13.0,0.10732323232323233,0.3461538461538462,0.0725313504316592,0.11444141689373297,0.03406813627254509,49.0
2014-11-02 00:00:00,0.0,0.7039215686274509,0.47540983606557674,0.8300000000000001,0.025462962962962965,13.0,0.12247474747474749,0.2777777777777778,0.0744848446657004,0.1335149863760218,0.028056112224448895,49.0
2014-11-02 01:00:00,0.0,0.7,0.47540983606557674,0.8300000000000001,0.020833333333333332,13.0,0.12247474747474749,0.12820512820512822,0.06660785178650197,0.2125340599455041,0.026052104208416832,45.0
2014-11-02 02:00:00,0.0,0.696078431372549,0.47540983606557674,0.81,0.020833333333333332,13.0,0.12247474747474749,0.11538461538461539,0.06553658075493099,0.22888283378746593,0.024048096192384766,48.0
2014-11-02 03:00:00,0.0,0.6901960784313725,0.47540983606557674,0.84,0.020833333333333332,13.0,0.0782828282828283,0.05555555555555556,0.06358308652088979,0.2561307901907357,0.022044088176352703,46.0
2014-11-02 04:00:00,0.0,0.692156862745098,0.47540983606557674,0.8300000000000001,0.016203703703703703,13.0,0.08207070707070709,0.042735042735042736,0.06251181548931878,0.24250681198910082,0.022044088176352703,43.0
2014-11-02 05:00:00,0.0,0.6941176470588235,0.4918032786885256,0.8300000000000001,0.011574074074074073,1.0,0.059343434343434344,0.038461538461538464,0.06087340097044551,0.2561307901907357,0.022044088176352703,37.0
2014-11-02 06:00:00,0.0,0.696078431372549,0.4918032786885256,0.8300000000000001,0.016203703703703703,1.0,0.07954545454545456,0.042735042735042736,0.060936416913479105,0.23978201634877383,0.02004008016032064,35.0
2014-11-02 07:00:00,0.0,0.7019607843137254,0.508196721311478,0.84,0.006944444444444444,24.0,0.05681818181818182,0.06837606837606838,0.06030625748314323,0.21798365122615804,0.024048096192384766,34.0
2014-11-02 08:00:00,1.0,0.7156862745098039,0.5245901639344268,0.79,0.011574074074074073,4.0,0.07323232323232325,0.13675213675213677,0.06314197491965466,0.19073569482288827,0.022044088176352703,34.0
2014-11-02 09:00:00,1.0,0.7196078431372549,0.5245901639344268,0.75,0.016203703703703703,24.0,0.06691919191919193,0.20512820512820515,0.06742705904593861,0.1771117166212534,0.022044088176352703,37.0
2014-11-02 10:00:00,1.0,0.7294117647058823,0.5245901639344268,0.72,0.025462962962962965,4.0,0.11363636363636365,0.16666666666666669,0.07864389690591718,0.1662125340599455,0.026052104208416832,48.0
2014-11-02 11:00:00,1.0,0.7235294117647059,0.508196721311478,0.67,0.023148148148148147,4.0,0.15404040404040403,0.17094017094017094,0.08683596950028356,0.15258855585831063,0.028056112224448895,60.0
2014-11-02 12:00:00,1.0,0.7431372549019608,0.508196721311478,0.64,0.037037037037037035,14.0,0.08207070707070709,0.09401709401709403,0.09137311739870185,0.19346049046321526,0.026052104208416832,60.0
2014-11-02 13:00:00,1.0,0.7392156862745098,0.4918032786885256,0.61,0.027777777777777776,4.0,0.10101010101010102,0.0811965811965812,0.09143613334173543,0.20708446866485014,0.024048096192384766,57.0
2014-11-02 14:00:00,1.0,0.7549019607843137,0.4918032786885256,0.59,0.032407407407407406,14.0,0.06818181818181819,0.07692307692307693,0.08891549562039194,0.22615803814713895,0.022044088176352703,52.0
2014-11-02 15:00:00,1.0,0.7490196078431373,0.47540983606557674,0.58,0.027777777777777776,24.0,0.06691919191919193,0.06837606837606838,0.08412628394983929,0.22888283378746593,0.02004008016032064,43.0
2014-11-02 16:00:00,1.0,0.7392156862745098,0.4918032786885256,0.5700000000000001,0.025462962962962965,4.0,0.06691919191919193,0.10683760683760685,0.08179469405759655,0.220708446866485,0.01603206412825651,38.0
2014-11-02 17:00:00,1.0,0.7235294117647059,0.4918032786885256,0.58,0.023148148148148147,4.0,0.05050505050505051,0.12393162393162395,0.08028231142479046,0.20435967302452315,0.018036072144288574,35.0
2014-11-02 18:00:00,0.0,0.7098039215686274,0.508196721311478,0.58,0.027777777777777776,4.0,0.04924242424242425,0.14102564102564105,0.08110151868422709,0.18528610354223432,0.026052104208416832,34.0
2014-11-02 19:00:00,0.0,0.6980392156862745,0.5245901639344268,0.59,0.025462962962962965,24.0,0.04924242424242425,0.13675213675213677,0.07971516793748816,0.16893732970027248,0.026052104208416832,33.0
2014-11-02 20:00:00,0.0,0.6823529411764706,0.5409836065573792,0.62,0.020833333333333332,4.0,0.05681818181818182,0.14102564102564105,0.08084945491209275,0.1553133514986376,0.026052104208416832,33.0
2014-11-02 21:00:00,0.0,0.6647058823529411,0.5409836065573792,0.63,0.018518518518518517,24.0,0.08459595959595961,0.16666666666666669,0.08223580565883166,0.1553133514986376,0.022044088176352703,35.0
2014-11-02 22:00:00,0.0,0.6509803921568627,0.5409836065573792,0.64,0.013888888888888888,24.0,0.07070707070707072,0.1495726495726496,0.07933707227928666,0.16348773841961853,0.02004008016032064,37.0
2014-11-02 23:00:00,0.0,0.6450980392156862,0.5409836065573792,0.63,0.016203703703703703,24.0,0.08585858585858587,0.12820512820512822,0.08015627953872329,0.1662125340599455,0.028056112224448895,39.0
2014-11-03 00:00:00,0.0,0.6392156862745099,0.5409836065573792,0.61,0.018518518518518517,24.0,0.05050505050505051,0.11538461538461539,0.07744659398827902,0.14986376021798364,0.022044088176352703,40.0
2014-11-03 01:00:00,0.0,0.6294117647058823,0.5409836065573792,0.63,0.018518518518518517,24.0,0.08964646464646465,0.08974358974358976,0.07851786501985,0.1416893732970027,0.026052104208416832,41.0
2014-11-03 02:00:00,0.0,0.6215686274509804,0.5409836065573792,0.64,0.018518518518518517,24.0,0.08333333333333334,0.07264957264957266,0.07990421576658893,0.1662125340599455,0.024048096192384766,45.0
2014-11-03 03:00:00,0.0,0.6215686274509804,0.5409836065573792,0.63,0.020833333333333332,4.0,0.08333333333333334,0.05128205128205129,0.08229882160186526,0.1662125340599455,0.03406813627254509,47.0
2014-11-03 04:00:00,0.0,0.6137254901960785,0.5409836065573792,0.62,0.018518518518518517,24.0,0.08712121212121214,0.042735042735042736,0.08437834772197364,0.16893732970027248,0.03607214428857715,50.0
2014-11-03 05:00:00,0.0,0.611764705882353,0.5409836065573792,0.62,0.016203703703703703,24.0,0.07575757575757577,0.042735042735042736,0.08544961875354462,0.16348773841961853,0.03406813627254509,51.0
2014-11-03 06:00:00,0.0,0.611764705882353,0.5409836065573792,0.62,0.013888888888888888,4.0,0.0984848484848485,0.05555555555555556,0.08797025647488813,0.18256130790190736,0.038076152304609215,52.0
2014-11-03 07:00:00,0.0,0.611764705882353,0.557377049180328,0.61,0.016203703703703703,24.0,0.10732323232323233,0.07264957264957266,0.09049089419623163,0.17166212534059944,0.04208416833667334,53.0
2014-11-03 08:00:00,1.0,0.611764705882353,0.5737704918032804,0.6,0.013888888888888888,24.0,0.12247474747474749,0.15811965811965814,0.0932005797466759,0.1553133514986376,0.04609218436873747,56.0
2014-11-03 09:00:00,1.0,0.6176470588235294,0.5737704918032804,0.55,0.013888888888888888,24.0,0.0984848484848485,0.18803418803418806,0.09408280294914612,0.1444141689373297,0.04008016032064128,57.0
2014-11-03 10:00:00,1.0,0.6176470588235294,0.5737704918032804,0.53,0.020833333333333332,24.0,0.08459595959595961,0.19230769230769232,0.08941962316466065,0.1553133514986376,0.03607214428857715,52.0
2014-11-03 11:00:00,1.0,0.615686274509804,0.557377049180328,0.55,0.018518518518518517,24.0,0.1085858585858586,0.22222222222222224,0.0891675593925263,0.1553133514986376,0.03406813627254509,51.0
2014-11-03 12:00:00,1.0,0.6196078431372549,0.5409836065573792,0.54,0.013888888888888888,24.0,0.11111111111111113,0.20085470085470086,0.08652088978511563,0.17166212534059944,0.038076152304609215,51.0
2014-11-03 13:00:00,1.0,0.6294117647058823,0.5409836065573792,0.53,0.016203703703703703,24.0,0.1452020202020202,0.20085470085470086,0.08948263910769422,0.16348773841961853,0.038076152304609215,53.0
2014-11-03 14:00:00,1.0,0.6294117647058823,0.5245901639344268,0.54,0.016203703703703703,24.0,0.14646464646464646,0.22649572649572652,0.08740311298758582,0.17983651226158037,0.038076152304609215,54.0
2014-11-03 15:00:00,1.0,0.6294117647058823,0.5245901639344268,0.55,0.013888888888888888,24.0,0.15404040404040403,0.2478632478632479,0.08809628836095532,0.18256130790190736,0.04208416833667334,55.0
2014-11-03 16:00:00,1.0,0.6294117647058823,0.5245901639344268,0.55,0.013888888888888888,24.0,0.17550505050505052,0.2820512820512821,0.08847438401915683,0.1553133514986376,0.04208416833667334,55.0
2014-11-03 17:00:00,1.0,0.6254901960784314,0.5245901639344268,0.53,0.006944444444444444,24.0,0.1893939393939394,0.3418803418803419,0.09042787825319805,0.13896457765667575,0.04008016032064128,57.0
2014-11-03 18:00:00,1.0,0.6254901960784314,0.5245901639344268,0.53,0.006944444444444444,24.0,0.1856060606060606,0.3717948717948718,0.09351565946184383,0.13623978201634876,0.04208416833667334,58.0
2014-11-03 19:00:00,1.0,0.6254901960784314,0.5245901639344268,0.53,0.006944444444444444,24.0,0.17424242424242425,0.3247863247863248,0.09181422899993695,0.1307901907356948,0.038076152304609215,59.0
2014-11-03 20:00:00,1.0,0.6294117647058823,0.5409836065573792,0.6,0.016203703703703703,14.0,0.19318181818181818,0.3247863247863248,0.09049089419623163,0.13623978201634876,0.038076152304609215,62.0
2014-11-03 21:00:00,1.0,0.6294117647058823,0.557377049180328,0.65,0.027777777777777776,13.0,0.2335858585858586,0.3760683760683761,0.09301153191757512,0.1335149863760218,0.03607214428857715,63.0
2014-11-03 22:00:00,1.0,0.6333333333333333,0.557377049180328,0.63,0.009259259259259259,3.0,0.16035353535353536,0.1965811965811966,0.08292898103220112,0.18256130790190736,0.03006012024048096,54.0
2014-11-03 23:00:00,1.0,0.6372549019607843,0.557377049180328,0.63,0.013888888888888888,1.0,0.12121212121212123,0.17948717948717952,0.08368517234860419,0.19618528610354222,0.028056112224448895,53.0
2014-11-04 00:00:00,1.0,0.6372549019607843,0.557377049180328,0.63,0.013888888888888888,1.0,0.1085858585858586,0.11111111111111112,0.08387422017770493,0.19618528610354222,0.026052104208416832,53.0
2014-11-04 01:00:00,2.0,0.6352941176470588,0.5409836065573792,0.63,0.004629629629629629,24.0,0.08712121212121214,0.2948717948717949,0.08809628836095532,0.13623978201634876,0.03206412825651302,53.0
2014-11-04 02:00:00,2.0,0.6333333333333333,0.5409836065573792,0.63,0.011574074074074073,2.0,0.16035353535353536,0.41452991452991456,0.09238137248723925,0.09264305177111716,0.03006012024048096,55.0
